643 40459600 Nov  5 14:03:56 2015
644 40472196 Nov  5 14:03:57 2015
645 40471500 Nov  5 14:03:58 2015
646 40404800 Nov  5 14:03:59 2015
647 40424600 Nov  5 14:04:00 2015
648 40389000 Nov  5 14:04:01 2015
649 40360504 Nov  5 14:04:02 2015
650 40402700 Nov  5 14:04:03 2015
651 40459300 Nov  5 14:04:04 2015
652 40434700 Nov  5 14:04:05 2015
653 40439696 Nov  5 14:04:06 2015
654 40407200 Nov  5 14:04:07 2015
655 40403000 Nov  5 14:04:08 2015
656 40423296 Nov  5 14:04:09 2015
657 40427700 Nov  5 14:04:10 2015
658 40476200 Nov  5 14:04:11 2015
659 40495500 Nov  5 14:04:12 2015
660 40494500 Nov  5 14:04:13 2015
661 40512200 Nov  5 14:04:14 2015
662 37194000 Nov  5 14:04:15 2015
663 7891730.5 Nov  5 14:04:16 2015
664 7948730 Nov  5 14:04:17 2015
665 7909440 Nov  5 14:04:18 2015
666 7885970 Nov  5 14:04:19 2015
667 7880260 Nov  5 14:04:20 2015
668 7870820.5 Nov  5 14:04:21 2015
669 7874440.5 Nov  5 14:04:22 2015
670 7879120.5 Nov  5 14:04:23 2015
671 7884870.5 Nov  5 14:04:23 2015
672 7883340 Nov  5 14:04:25 2015
673 7874630.5 Nov  5 14:04:25 2015
674 7876940.5 Nov  5 14:04:26 2015
675 7881280 Nov  5 14:04:27 2015
676 7882320 Nov  5 14:04:28 2015
677 7881730 Nov  5 14:04:29 2015
678 7909040 Nov  5 14:04:30 2015
679 7886340 Nov  5 14:04:31 2015
680 7887190.5 Nov  5 14:04:32 2015
681 7880500.5 Nov  5 14:04:33 2015
682 7878340 Nov  5 14:04:34 2015
683 7880540.5 Nov  5 14:04:35 2015
684 7885360 Nov  5 14:04:36 2015
685 7878330 Nov  5 14:04:37 2015
686 7876320.5 Nov  5 14:04:38 2015
687 7882050 Nov  5 14:04:39 2015
688 7883990 Nov  5 14:04:40 2015
689 7884880.5 Nov  5 14:04:41 2015
690 7884610 Nov  5 14:04:42 2015
691 7879600 Nov  5 14:04:43 2015
692 7887760 Nov  5 14:04:44 2015
693 7886810.5 Nov  5 14:04:45 2015
694 7882690 Nov  5 14:04:46 2015
695 7886220 Nov  5 14:04:47 2015
696 7889990 Nov  5 14:04:48 2015
697 7884720.5 Nov  5 14:04:49 2015
698 7890530.5 Nov  5 14:04:50 2015
699 7895870.5 Nov  5 14:04:51 2015
700 7897830.5 Nov  5 14:04:52 2015
701 7889010 Nov  5 14:04:53 2015
702 7887930 Nov  5 14:04:54 2015
703 7894910.5 Nov  5 14:04:55 2015
704 7890160.5 Nov  5 14:04:56 2015
705 7888460 Nov  5 14:04:57 2015
706 7890180.5 Nov  5 14:04:58 2015
707 7891320 Nov  5 14:04:59 2015
708 7887750 Nov  5 14:04:59 2015
709 7880120.5 Nov  5 14:05:01 2015
710 7884880.5 Nov  5 14:05:01 2015
711 7897290 Nov  5 14:05:02 2015
712 7890340.5 Nov  5 14:05:03 2015
713 7882230 Nov  5 14:05:04 2015
714 7881230 Nov  5 14:05:05 2015
715 7892110.5 Nov  5 14:05:06 2015
716 7892980 Nov  5 14:05:07 2015
717 7892840.5 Nov  5 14:05:08 2015
718 7896800.5 Nov  5 14:05:09 2015
719 7907140.5 Nov  5 14:05:10 2015
720 7900270 Nov  5 14:05:11 2015
721 7897480.5 Nov  5 14:05:12 2015
722 7899160.5 Nov  5 14:05:14 2015
723 7895330.5 Nov  5 14:05:15 2015
724 7890960 Nov  5 14:05:15 2015
725 7891620 Nov  5 14:05:16 2015
726 7893040 Nov  5 14:05:17 2015
727 7899250 Nov  5 14:05:18 2015
728 7912530.5 Nov  5 14:05:19 2015
729 7947630 Nov  5 14:05:20 2015
730 7899760 Nov  5 14:05:21 2015
731 7891110.5 Nov  5 14:05:22 2015
732 7887320 Nov  5 14:05:23 2015
733 7896050.5 Nov  5 14:05:24 2015
734 7888340 Nov  5 14:05:25 2015
735 7892460.5 Nov  5 14:05:26 2015
736 7894670.5 Nov  5 14:05:27 2015
737 7901060 Nov  5 14:05:28 2015
738 7898540.5 Nov  5 14:05:29 2015
739 7902590.5 Nov  5 14:05:30 2015
740 7899090.5 Nov  5 14:05:31 2015
741 7895110.5 Nov  5 14:05:32 2015
742 7894210.5 Nov  5 14:05:33 2015
743 7897550.5 Nov  5 14:05:34 2015
744 7889280 Nov  5 14:05:35 2015
745 7892050.5 Nov  5 14:05:36 2015
746 7899970 Nov  5 14:05:37 2015
747 7892710 Nov  5 14:05:37 2015
748 7893270 Nov  5 14:05:39 2015
749 7892570.5 Nov  5 14:05:39 2015
750 7899840.5 Nov  5 14:05:40 2015
751 7899280 Nov  5 14:05:41 2015
752 7896110.5 Nov  5 14:05:42 2015
753 7901140 Nov  5 14:05:43 2015
754 7903550 Nov  5 14:05:44 2015
755 7905620 Nov  5 14:05:45 2015
756 7897450.5 Nov  5 14:05:46 2015
757 7898100.5 Nov  5 14:05:47 2015
758 7899500.5 Nov  5 14:05:48 2015
759 7900980 Nov  5 14:05:49 2015
760 7894900.5 Nov  5 14:05:50 2015
761 7890400.5 Nov  5 14:05:51 2015
762 7897130.5 Nov  5 14:05:52 2015
763 7904510.5 Nov  5 14:05:53 2015
764 7899730 Nov  5 14:05:54 2015
765 7901400 Nov  5 14:05:55 2015
766 7913340 Nov  5 14:05:56 2015
767 7917410.5 Nov  5 14:05:57 2015
768 7913910 Nov  5 14:05:58 2015
769 7897210 Nov  5 14:05:59 2015
770 7906100.5 Nov  5 14:06:00 2015
771 7909520 Nov  5 14:06:01 2015
772 7908490 Nov  5 14:06:02 2015
773 7915110.5 Nov  5 14:06:03 2015
774 7915120.5 Nov  5 14:06:04 2015
775 7918230 Nov  5 14:06:05 2015
776 7918610 Nov  5 14:06:06 2015
777 7919710 Nov  5 14:06:07 2015
778 7914520.5 Nov  5 14:06:08 2015
779 7925290 Nov  5 14:06:09 2015
780 7925110.5 Nov  5 14:06:10 2015
781 7915900 Nov  5 14:06:11 2015
782 7908670 Nov  5 14:06:12 2015
783 7922800 Nov  5 14:06:13 2015
784 7925210 Nov  5 14:06:14 2015
785 7948310 Nov  5 14:06:14 2015
786 7941640 Nov  5 14:06:15 2015
787 7926970 Nov  5 14:06:16 2015
788 7942270 Nov  5 14:06:17 2015
789 8015700.5 Nov  5 14:06:18 2015
790 8002559.5 Nov  5 14:06:19 2015
791 8096160 Nov  5 14:06:20 2015
792 8091990.5 Nov  5 14:06:21 2015
793 8114070 Nov  5 14:06:22 2015
794 8129590 Nov  5 14:06:23 2015
795 8474289 Nov  5 14:06:25 2015
796 8886409 Nov  5 14:06:25 2015
797 10574399 Nov  5 14:06:26 2015
798 13080300 Nov  5 14:06:27 2015
799 19832900 Nov  5 14:06:28 2015
800 22408700 Nov  5 14:06:29 2015
801 22110998 Nov  5 14:06:30 2015
802 21775498 Nov  5 14:06:31 2015
803 21670498 Nov  5 14:06:32 2015
804 20836100 Nov  5 14:06:33 2015
805 21773498 Nov  5 14:06:34 2015
806 22669200 Nov  5 14:06:35 2015
807 22646602 Nov  5 14:06:36 2015
808 22602000 Nov  5 14:06:37 2015
809 22461400 Nov  5 14:06:38 2015
810 22303600 Nov  5 14:06:39 2015
811 22526702 Nov  5 14:06:40 2015
812 22447400 Nov  5 14:06:41 2015
813 22585098 Nov  5 14:06:42 2015
814 22426102 Nov  5 14:06:43 2015
815 22176002 Nov  5 14:06:44 2015
816 22262900 Nov  5 14:06:45 2015
817 22683298 Nov  5 14:06:46 2015
818 22659402 Nov  5 14:06:47 2015
819 22624502 Nov  5 14:06:48 2015
820 22202100 Nov  5 14:06:49 2015
821 22209200 Nov  5 14:06:50 2015
822 22097102 Nov  5 14:06:51 2015
823 22510600 Nov  5 14:06:51 2015
824 22374602 Nov  5 14:06:52 2015
825 22516400 Nov  5 14:06:53 2015
826 22220402 Nov  5 14:06:54 2015
827 21972998 Nov  5 14:06:55 2015
828 22274602 Nov  5 14:06:56 2015
829 22346900 Nov  5 14:06:57 2015
830 21918998 Nov  5 14:06:58 2015
831 21857998 Nov  5 14:06:59 2015
832 21372200 Nov  5 14:07:00 2015
833 20986700 Nov  5 14:07:01 2015
834 21347600 Nov  5 14:07:02 2015
835 22080100 Nov  5 14:07:03 2015
836 21711298 Nov  5 14:07:04 2015
837 21590998 Nov  5 14:07:05 2015
838 21608798 Nov  5 14:07:06 2015
839 21588998 Nov  5 14:07:07 2015
840 21015498 Nov  5 14:07:08 2015
841 21490100 Nov  5 14:07:09 2015
842 20824802 Nov  5 14:07:10 2015
843 19550000 Nov  5 14:07:11 2015
844 15772401 Nov  5 14:07:12 2015
845 12130800 Nov  5 14:07:13 2015
846 9613461 Nov  5 14:07:14 2015
847 8427449 Nov  5 14:07:15 2015
848 8284408.5 Nov  5 14:07:16 2015
849 8128410.5 Nov  5 14:07:17 2015
850 7940910 Nov  5 14:07:18 2015
851 7949660 Nov  5 14:07:19 2015
852 7912890.5 Nov  5 14:07:20 2015
853 7911760.5 Nov  5 14:07:21 2015
854 7922840 Nov  5 14:07:22 2015
855 7916150.5 Nov  5 14:07:23 2015
856 7925720 Nov  5 14:07:24 2015
857 7917080.5 Nov  5 14:07:25 2015
858 7907770 Nov  5 14:07:26 2015
859 7919960 Nov  5 14:07:26 2015
860 7915310.5 Nov  5 14:07:28 2015
861 7912580.5 Nov  5 14:07:28 2015
862 7902220 Nov  5 14:07:29 2015
863 7908740 Nov  5 14:07:30 2015
864 7906080 Nov  5 14:07:31 2015
865 7895620.5 Nov  5 14:07:32 2015
866 7889920 Nov  5 14:07:33 2015
867 7894270.5 Nov  5 14:07:34 2015
868 7899450.5 Nov  5 14:07:35 2015
869 7892380 Nov  5 14:07:36 2015
870 7895710.5 Nov  5 14:07:37 2015
871 7887900 Nov  5 14:07:38 2015
872 7894400.5 Nov  5 14:07:39 2015
873 7900500.5 Nov  5 14:07:40 2015
874 7900880.5 Nov  5 14:07:41 2015
875 7900810 Nov  5 14:07:42 2015
876 7903110 Nov  5 14:07:43 2015
877 7896320.5 Nov  5 14:07:44 2015
878 7896740.5 Nov  5 14:07:45 2015
879 7897300 Nov  5 14:07:46 2015
880 7899270 Nov  5 14:07:47 2015
881 7894720.5 Nov  5 14:07:48 2015
882 7893750 Nov  5 14:07:49 2015
883 7897580.5 Nov  5 14:07:50 2015
884 7904820.5 Nov  5 14:07:51 2015
885 7897030.5 Nov  5 14:07:52 2015
886 7900670 Nov  5 14:07:53 2015
887 7900670 Nov  5 14:07:54 2015
888 7902220 Nov  5 14:07:55 2015
889 7892900 Nov  5 14:07:56 2015
890 7895490.5 Nov  5 14:07:57 2015
891 7899210 Nov  5 14:07:58 2015
892 7897620 Nov  5 14:07:59 2015
893 7894310.5 Nov  5 14:08:00 2015
894 7891770.5 Nov  5 14:08:01 2015
895 7893120.5 Nov  5 14:08:02 2015
896 7902970 Nov  5 14:08:03 2015
897 7891370.5 Nov  5 14:08:03 2015
898 7885590.5 Nov  5 14:08:05 2015
899 7891910 Nov  5 14:08:05 2015
900 7899500.5 Nov  5 14:08:06 2015
