1773 10349900 Nov  5 14:45:11 2015
1774 10367600 Nov  5 14:45:12 2015
1775 10417401 Nov  5 14:45:13 2015
1776 10414799 Nov  5 14:45:14 2015
1777 10403600 Nov  5 14:45:15 2015
1778 10417600 Nov  5 14:45:16 2015
1779 10460100 Nov  5 14:45:17 2015
1780 10462401 Nov  5 14:45:18 2015
1781 10553200 Nov  5 14:45:19 2015
1782 10531499 Nov  5 14:45:20 2015
1783 10512100 Nov  5 14:45:21 2015
1784 10512700 Nov  5 14:45:22 2015
1785 10520499 Nov  5 14:45:23 2015
1786 10536599 Nov  5 14:45:24 2015
1787 10545899 Nov  5 14:45:25 2015
1788 10593400 Nov  5 14:45:26 2015
1789 10610300 Nov  5 14:45:27 2015
1790 10628099 Nov  5 14:45:28 2015
1791 10654999 Nov  5 14:45:29 2015
1792 10681100 Nov  5 14:45:30 2015
1793 10707401 Nov  5 14:45:31 2015
1794 10727201 Nov  5 14:45:31 2015
1795 10762701 Nov  5 14:45:33 2015
1796 10765401 Nov  5 14:45:33 2015
1797 10783101 Nov  5 14:45:34 2015
1798 10776900 Nov  5 14:45:35 2015
1799 10778600 Nov  5 14:45:36 2015
1800 10809301 Nov  5 14:45:37 2015
1801 10831500 Nov  5 14:45:38 2015
1802 10846400 Nov  5 14:45:39 2015
1803 10864600 Nov  5 14:45:40 2015
1804 10886201 Nov  5 14:45:41 2015
1805 10971401 Nov  5 14:45:42 2015
1806 11010801 Nov  5 14:45:43 2015
1807 10964900 Nov  5 14:45:44 2015
1808 10983701 Nov  5 14:45:45 2015
1809 11032001 Nov  5 14:45:46 2015
1810 11026599 Nov  5 14:45:47 2015
1811 11095699 Nov  5 14:45:48 2015
1812 11073301 Nov  5 14:45:49 2015
1813 11150800 Nov  5 14:45:50 2015
1814 11186900 Nov  5 14:45:51 2015
1815 11169801 Nov  5 14:45:52 2015
1816 11177300 Nov  5 14:45:53 2015
1817 11188600 Nov  5 14:45:54 2015
1818 11224300 Nov  5 14:45:55 2015
1819 11262301 Nov  5 14:45:56 2015
1820 11279900 Nov  5 14:45:57 2015
1821 11312001 Nov  5 14:45:58 2015
1822 11324899 Nov  5 14:45:59 2015
1823 11337700 Nov  5 14:46:00 2015
1824 11372800 Nov  5 14:46:01 2015
1825 11397799 Nov  5 14:46:02 2015
1826 11418500 Nov  5 14:46:03 2015
1827 11459100 Nov  5 14:46:04 2015
1828 11499200 Nov  5 14:46:05 2015
1829 11521900 Nov  5 14:46:06 2015
1830 11524899 Nov  5 14:46:07 2015
1831 11575099 Nov  5 14:46:08 2015
1832 11611401 Nov  5 14:46:09 2015
1833 11600900 Nov  5 14:46:10 2015
1834 11637499 Nov  5 14:46:10 2015
1835 11684599 Nov  5 14:46:11 2015
1836 11697199 Nov  5 14:46:12 2015
1837 11806901 Nov  5 14:46:13 2015
1838 11732001 Nov  5 14:46:14 2015
1839 11752101 Nov  5 14:46:15 2015
1840 11772801 Nov  5 14:46:16 2015
1841 11804200 Nov  5 14:46:17 2015
1842 11824499 Nov  5 14:46:18 2015
1843 11874499 Nov  5 14:46:19 2015
1844 11894699 Nov  5 14:46:20 2015
1845 11913202 Nov  5 14:46:21 2015
1846 11927201 Nov  5 14:46:22 2015
1847 11950201 Nov  5 14:46:23 2015
1848 11949000 Nov  5 14:46:24 2015
1849 11977600 Nov  5 14:46:25 2015
1850 12011701 Nov  5 14:46:26 2015
1851 12043000 Nov  5 14:46:27 2015
1852 12074300 Nov  5 14:46:28 2015
1853 12102301 Nov  5 14:46:29 2015
1854 12141800 Nov  5 14:46:30 2015
1855 12171000 Nov  5 14:46:31 2015
1856 12225499 Nov  5 14:46:32 2015
1857 12234900 Nov  5 14:46:33 2015
1858 12240200 Nov  5 14:46:34 2015
1859 12285600 Nov  5 14:46:35 2015
1860 12296300 Nov  5 14:46:36 2015
1861 12362201 Nov  5 14:46:37 2015
1862 12350100 Nov  5 14:46:38 2015
1863 12371700 Nov  5 14:46:39 2015
1864 12408000 Nov  5 14:46:40 2015
1865 12429600 Nov  5 14:46:41 2015
1866 12456400 Nov  5 14:46:42 2015
1867 12493500 Nov  5 14:46:43 2015
1868 12536100 Nov  5 14:46:44 2015
1869 12588401 Nov  5 14:46:45 2015
1870 12611101 Nov  5 14:46:45 2015
1871 12640499 Nov  5 14:46:46 2015
1872 12654499 Nov  5 14:46:47 2015
1873 12669801 Nov  5 14:46:48 2015
1874 12697899 Nov  5 14:46:49 2015
1875 12745500 Nov  5 14:46:50 2015
1876 12801601 Nov  5 14:46:51 2015
1877 12853601 Nov  5 14:46:52 2015
1878 12885600 Nov  5 14:46:53 2015
1879 12902402 Nov  5 14:46:54 2015
1880 12928201 Nov  5 14:46:55 2015
1881 12936500 Nov  5 14:46:56 2015
1882 12951201 Nov  5 14:46:57 2015
1883 12987901 Nov  5 14:46:58 2015
1884 13021100 Nov  5 14:46:59 2015
1885 13063900 Nov  5 14:47:00 2015
1886 13089300 Nov  5 14:47:01 2015
1887 13112800 Nov  5 14:47:02 2015
1888 13163700 Nov  5 14:47:03 2015
1889 13217499 Nov  5 14:47:04 2015
1890 13215599 Nov  5 14:47:05 2015
1891 13237499 Nov  5 14:47:06 2015
1892 13271300 Nov  5 14:47:07 2015
1893 13309200 Nov  5 14:47:08 2015
1894 13341999 Nov  5 14:47:09 2015
1895 13390498 Nov  5 14:47:10 2015
1896 13429599 Nov  5 14:47:11 2015
1897 13479499 Nov  5 14:47:12 2015
1898 13505299 Nov  5 14:47:13 2015
1899 13537999 Nov  5 14:47:14 2015
1900 13598099 Nov  5 14:47:15 2015
1901 13607498 Nov  5 14:47:16 2015
1902 13587400 Nov  5 14:47:17 2015
1903 13606399 Nov  5 14:47:18 2015
1904 13683000 Nov  5 14:47:19 2015
1905 13746499 Nov  5 14:47:20 2015
1906 13747900 Nov  5 14:47:21 2015
1907 13799900 Nov  5 14:47:21 2015
1908 13856599 Nov  5 14:47:23 2015
1909 13928499 Nov  5 14:47:23 2015
1910 13968500 Nov  5 14:47:24 2015
1911 14009401 Nov  5 14:47:25 2015
1912 14060200 Nov  5 14:47:26 2015
1913 14068100 Nov  5 14:47:27 2015
1914 14091300 Nov  5 14:47:28 2015
1915 14117900 Nov  5 14:47:29 2015
1916 14153301 Nov  5 14:47:30 2015
1917 14177999 Nov  5 14:47:31 2015
1918 14216599 Nov  5 14:47:32 2015
1919 14257499 Nov  5 14:47:33 2015
1920 14284599 Nov  5 14:47:34 2015
1921 14322699 Nov  5 14:47:35 2015
1922 14357599 Nov  5 14:47:36 2015
1923 14395099 Nov  5 14:47:37 2015
1924 14414300 Nov  5 14:47:38 2015
1925 14452699 Nov  5 14:47:39 2015
1926 14477400 Nov  5 14:47:40 2015
1927 14514699 Nov  5 14:47:41 2015
1928 14554799 Nov  5 14:47:42 2015
1929 14610599 Nov  5 14:47:43 2015
1930 14646899 Nov  5 14:47:44 2015
1931 14707100 Nov  5 14:47:45 2015
1932 14731001 Nov  5 14:47:46 2015
1933 14763501 Nov  5 14:47:47 2015
1934 14780301 Nov  5 14:47:48 2015
1935 14818201 Nov  5 14:47:49 2015
1936 14855800 Nov  5 14:47:50 2015
1937 14910800 Nov  5 14:47:51 2015
1938 14952301 Nov  5 14:47:52 2015
1939 15042800 Nov  5 14:47:53 2015
1940 15123900 Nov  5 14:47:54 2015
1941 15191499 Nov  5 14:47:55 2015
1942 15251200 Nov  5 14:47:56 2015
1943 15305799 Nov  5 14:47:57 2015
1944 15355899 Nov  5 14:47:58 2015
1945 15412500 Nov  5 14:47:59 2015
1946 15462500 Nov  5 14:47:59 2015
1947 15522100 Nov  5 14:48:00 2015
1948 15577400 Nov  5 14:48:01 2015
1949 15620199 Nov  5 14:48:02 2015
1950 15674099 Nov  5 14:48:03 2015
1951 15692899 Nov  5 14:48:04 2015
1952 15693699 Nov  5 14:48:05 2015
1953 15712001 Nov  5 14:48:06 2015
1954 15730001 Nov  5 14:48:07 2015
1955 15735201 Nov  5 14:48:08 2015
1956 15792500 Nov  5 14:48:09 2015
1957 15754900 Nov  5 14:48:10 2015
1958 15792301 Nov  5 14:48:11 2015
1959 15824200 Nov  5 14:48:12 2015
1960 15886000 Nov  5 14:48:13 2015
1961 15935900 Nov  5 14:48:14 2015
1962 16003901 Nov  5 14:48:15 2015
1963 16053500 Nov  5 14:48:16 2015
1964 16113302 Nov  5 14:48:17 2015
1965 16174400 Nov  5 14:48:18 2015
1966 16245999 Nov  5 14:48:19 2015
1967 16287900 Nov  5 14:48:20 2015
1968 16308000 Nov  5 14:48:21 2015
1969 16362901 Nov  5 14:48:22 2015
1970 16391900 Nov  5 14:48:23 2015
1971 16396999 Nov  5 14:48:24 2015
1972 16446599 Nov  5 14:48:25 2015
1973 16475899 Nov  5 14:48:26 2015
1974 16525899 Nov  5 14:48:27 2015
1975 16554799 Nov  5 14:48:28 2015
1976 16613301 Nov  5 14:48:29 2015
1977 16670699 Nov  5 14:48:30 2015
1978 16716801 Nov  5 14:48:31 2015
1979 16782600 Nov  5 14:48:32 2015
1980 16833202 Nov  5 14:48:33 2015
1981 16902700 Nov  5 14:48:34 2015
1982 16992500 Nov  5 14:48:35 2015
1983 17027400 Nov  5 14:48:36 2015
1984 17072600 Nov  5 14:48:36 2015
1985 17167402 Nov  5 14:48:37 2015
1986 17232000 Nov  5 14:48:38 2015
1987 17361000 Nov  5 14:48:39 2015
1988 17404100 Nov  5 14:48:40 2015
1989 17464600 Nov  5 14:48:41 2015
1990 17550500 Nov  5 14:48:42 2015
1991 17629600 Nov  5 14:48:43 2015
1992 17727700 Nov  5 14:48:44 2015
1993 17806800 Nov  5 14:48:45 2015
1994 17902002 Nov  5 14:48:46 2015
1995 17990300 Nov  5 14:48:47 2015
1996 18021600 Nov  5 14:48:48 2015
1997 18033900 Nov  5 14:48:49 2015
1998 18073400 Nov  5 14:48:50 2015
1999 18093300 Nov  5 14:48:51 2015
2000 18105598 Nov  5 14:48:52 2015
2001 18134400 Nov  5 14:48:53 2015
2002 18197400 Nov  5 14:48:54 2015
2003 18165100 Nov  5 14:48:55 2015
2004 18187800 Nov  5 14:48:56 2015
2005 18210500 Nov  5 14:48:57 2015
2006 18258498 Nov  5 14:48:58 2015
2007 18380700 Nov  5 14:48:59 2015
2008 18309400 Nov  5 14:49:00 2015
2009 18364100 Nov  5 14:49:01 2015
2010 18426598 Nov  5 14:49:02 2015
2011 18467300 Nov  5 14:49:03 2015
2012 18525098 Nov  5 14:49:04 2015
2013 18559700 Nov  5 14:49:05 2015
2014 18643598 Nov  5 14:49:06 2015
2015 18714500 Nov  5 14:49:07 2015
2016 18787300 Nov  5 14:49:08 2015
2017 18869402 Nov  5 14:49:09 2015
2018 18959700 Nov  5 14:49:10 2015
2019 19020100 Nov  5 14:49:11 2015
2020 19084000 Nov  5 14:49:12 2015
2021 19142300 Nov  5 14:49:13 2015
2022 19247200 Nov  5 14:49:13 2015
2023 19338600 Nov  5 14:49:14 2015
2024 19416600 Nov  5 14:49:15 2015
2025 19489800 Nov  5 14:49:16 2015
2026 19553500 Nov  5 14:49:17 2015
2027 19629400 Nov  5 14:49:18 2015
2028 19722100 Nov  5 14:49:19 2015
2029 19712600 Nov  5 14:49:20 2015
2030 19737600 Nov  5 14:49:21 2015
2031 19813102 Nov  5 14:49:22 2015
2032 19853402 Nov  5 14:49:23 2015
2033 20037900 Nov  5 14:49:24 2015
2034 20021100 Nov  5 14:49:25 2015
2035 20114300 Nov  5 14:49:26 2015
2036 20172700 Nov  5 14:49:27 2015
2037 20237500 Nov  5 14:49:28 2015
2038 20304000 Nov  5 14:49:29 2015
2039 20399502 Nov  5 14:49:30 2015
2040 20503200 Nov  5 14:49:31 2015
2041 20536000 Nov  5 14:49:32 2015
2042 20620702 Nov  5 14:49:33 2015
2043 20658100 Nov  5 14:49:34 2015
2044 20714300 Nov  5 14:49:35 2015
2045 20769500 Nov  5 14:49:36 2015
2046 20802898 Nov  5 14:49:37 2015
2047 20925700 Nov  5 14:49:38 2015
2048 20979200 Nov  5 14:49:39 2015
2049 21067898 Nov  5 14:49:40 2015
2050 21123400 Nov  5 14:49:41 2015
2051 21179200 Nov  5 14:49:42 2015
2052 21180498 Nov  5 14:49:43 2015
2053 21277700 Nov  5 14:49:44 2015
2054 21311298 Nov  5 14:49:45 2015
2055 21353898 Nov  5 14:49:46 2015
2056 21361098 Nov  5 14:49:47 2015
2057 21419298 Nov  5 14:49:48 2015
2058 21469500 Nov  5 14:49:49 2015
2059 21548998 Nov  5 14:49:49 2015
2060 21637198 Nov  5 14:49:50 2015
2061 21744700 Nov  5 14:49:51 2015
2062 21771698 Nov  5 14:49:52 2015
2063 21846500 Nov  5 14:49:53 2015
2064 21963798 Nov  5 14:49:54 2015
2065 22010998 Nov  5 14:49:55 2015
2066 22113200 Nov  5 14:49:56 2015
2067 22185700 Nov  5 14:49:57 2015
2068 22278400 Nov  5 14:49:58 2015
2069 22316602 Nov  5 14:49:59 2015
2070 22388498 Nov  5 14:50:00 2015
2071 22473300 Nov  5 14:50:01 2015
2072 22565500 Nov  5 14:50:02 2015
2073 22601300 Nov  5 14:50:03 2015
2074 22643800 Nov  5 14:50:04 2015
2075 22716500 Nov  5 14:50:05 2015
2076 22788398 Nov  5 14:50:06 2015
2077 22864900 Nov  5 14:50:07 2015
2078 22974898 Nov  5 14:50:08 2015
2079 22993000 Nov  5 14:50:09 2015
2080 23050000 Nov  5 14:50:10 2015
2081 23134802 Nov  5 14:50:11 2015
2082 23219300 Nov  5 14:50:12 2015
2083 23304400 Nov  5 14:50:13 2015
2084 23348098 Nov  5 14:50:14 2015
2085 23428898 Nov  5 14:50:15 2015
2086 23507500 Nov  5 14:50:16 2015
2087 23547400 Nov  5 14:50:17 2015
2088 23628898 Nov  5 14:50:18 2015
2089 23670898 Nov  5 14:50:19 2015
2090 23731298 Nov  5 14:50:20 2015
2091 23798398 Nov  5 14:50:21 2015
2092 23846000 Nov  5 14:50:22 2015
2093 24042202 Nov  5 14:50:23 2015
2094 24103100 Nov  5 14:50:24 2015
2095 24224202 Nov  5 14:50:25 2015
2096 24314100 Nov  5 14:50:25 2015
2097 24391200 Nov  5 14:50:27 2015
2098 24495900 Nov  5 14:50:27 2015
2099 24593200 Nov  5 14:50:28 2015
2100 24727202 Nov  5 14:50:29 2015
2101 24817898 Nov  5 14:50:30 2015
2102 24901500 Nov  5 14:50:31 2015
2103 25024802 Nov  5 14:50:32 2015
2104 25102802 Nov  5 14:50:33 2015
2105 25242800 Nov  5 14:50:34 2015
2106 25430800 Nov  5 14:50:35 2015
2107 25395300 Nov  5 14:50:36 2015
2108 25434702 Nov  5 14:50:37 2015
2109 25534702 Nov  5 14:50:38 2015
2110 25594100 Nov  5 14:50:39 2015
2111 25635700 Nov  5 14:50:40 2015
2112 25615298 Nov  5 14:50:41 2015
2113 25583398 Nov  5 14:50:42 2015
2114 25595200 Nov  5 14:50:43 2015
2115 25619600 Nov  5 14:50:44 2015
2116 25653300 Nov  5 14:50:45 2015
2117 25709700 Nov  5 14:50:46 2015
2118 25788498 Nov  5 14:50:47 2015
2119 25849600 Nov  5 14:50:48 2015
2120 25917800 Nov  5 14:50:49 2015
2121 26015298 Nov  5 14:50:50 2015
2122 26098898 Nov  5 14:50:51 2015
2123 26206300 Nov  5 14:50:52 2015
2124 26347498 Nov  5 14:50:53 2015
2125 26503598 Nov  5 14:50:54 2015
2126 26660200 Nov  5 14:50:55 2015
2127 26807098 Nov  5 14:50:56 2015
2128 26859600 Nov  5 14:50:57 2015
2129 26987398 Nov  5 14:50:58 2015
2130 27084400 Nov  5 14:50:59 2015
2131 27197000 Nov  5 14:51:00 2015
2132 27323702 Nov  5 14:51:01 2015
2133 27505898 Nov  5 14:51:01 2015
2134 27677800 Nov  5 14:51:03 2015
2135 27788598 Nov  5 14:51:03 2015
2136 27890900 Nov  5 14:51:04 2015
2137 28007100 Nov  5 14:51:05 2015
2138 28048198 Nov  5 14:51:06 2015
2139 28162200 Nov  5 14:51:07 2015
2140 28230100 Nov  5 14:51:08 2015
2141 28201498 Nov  5 14:51:09 2015
2142 28231700 Nov  5 14:51:10 2015
2143 28292200 Nov  5 14:51:11 2015
2144 28367700 Nov  5 14:51:12 2015
2145 28381198 Nov  5 14:51:13 2015
2146 28497300 Nov  5 14:51:14 2015
2147 28562898 Nov  5 14:51:15 2015
2148 28660600 Nov  5 14:51:16 2015
2149 28713698 Nov  5 14:51:17 2015
2150 28794600 Nov  5 14:51:18 2015
2151 28840600 Nov  5 14:51:19 2015
2152 28906600 Nov  5 14:51:20 2015
2153 28991700 Nov  5 14:51:21 2015
2154 29053202 Nov  5 14:51:22 2015
2155 29145400 Nov  5 14:51:23 2015
2156 29220102 Nov  5 14:51:24 2015
2157 29371700 Nov  5 14:51:25 2015
2158 29482500 Nov  5 14:51:26 2015
2159 29576102 Nov  5 14:51:27 2015
2160 29660502 Nov  5 14:51:28 2015
2161 29657900 Nov  5 14:51:29 2015
2162 29701600 Nov  5 14:51:30 2015
2163 29694102 Nov  5 14:51:31 2015
2164 29751400 Nov  5 14:51:32 2015
2165 29844200 Nov  5 14:51:33 2015
2166 30004802 Nov  5 14:51:34 2015
2167 30166202 Nov  5 14:51:35 2015
2168 30349600 Nov  5 14:51:36 2015
2169 30468800 Nov  5 14:51:37 2015
2170 30552502 Nov  5 14:51:38 2015
2171 30634500 Nov  5 14:51:39 2015
2172 30645198 Nov  5 14:51:39 2015
2173 30757802 Nov  5 14:51:41 2015
2174 30902400 Nov  5 14:51:41 2015
2175 31087498 Nov  5 14:51:42 2015
2176 31202300 Nov  5 14:51:43 2015
2177 31329400 Nov  5 14:51:44 2015
2178 31435500 Nov  5 14:51:45 2015
2179 31552200 Nov  5 14:51:46 2015
2180 31697100 Nov  5 14:51:47 2015
2181 31742800 Nov  5 14:51:48 2015
2182 31814098 Nov  5 14:51:49 2015
2183 31925098 Nov  5 14:51:50 2015
2184 31984098 Nov  5 14:51:51 2015
2185 32058702 Nov  5 14:51:52 2015
2186 32144402 Nov  5 14:51:53 2015
2187 32291600 Nov  5 14:51:54 2015
2188 32452702 Nov  5 14:51:55 2015
2189 32456704 Nov  5 14:51:56 2015
2190 32599702 Nov  5 14:51:57 2015
2191 32755000 Nov  5 14:51:58 2015
2192 32870300 Nov  5 14:51:59 2015
2193 33019200 Nov  5 14:52:00 2015
2194 33174100 Nov  5 14:52:01 2015
2195 33301298 Nov  5 14:52:02 2015
2196 33420000 Nov  5 14:52:03 2015
2197 33563100 Nov  5 14:52:04 2015
2198 33656400 Nov  5 14:52:05 2015
2199 33790200 Nov  5 14:52:06 2015
2200 33958896 Nov  5 14:52:07 2015
2201 34083100 Nov  5 14:52:08 2015
2202 34178000 Nov  5 14:52:09 2015
2203 34223900 Nov  5 14:52:10 2015
2204 34271400 Nov  5 14:52:11 2015
2205 34309100 Nov  5 14:52:12 2015
2206 34361900 Nov  5 14:52:13 2015
2207 34441600 Nov  5 14:52:14 2015
2208 34540100 Nov  5 14:52:14 2015
2209 34638000 Nov  5 14:52:16 2015
2210 34771300 Nov  5 14:52:16 2015
2211 34888800 Nov  5 14:52:18 2015
2212 35059704 Nov  5 14:52:18 2015
2213 35163800 Nov  5 14:52:19 2015
2214 35243000 Nov  5 14:52:20 2015
2215 35334200 Nov  5 14:52:21 2015
2216 35460100 Nov  5 14:52:22 2015
2217 35539600 Nov  5 14:52:23 2015
2218 35610896 Nov  5 14:52:24 2015
2219 35644400 Nov  5 14:52:25 2015
2220 35791700 Nov  5 14:52:26 2015
2221 35883896 Nov  5 14:52:27 2015
2222 35931500 Nov  5 14:52:28 2015
2223 36080800 Nov  5 14:52:29 2015
2224 36231400 Nov  5 14:52:30 2015
2225 36415896 Nov  5 14:52:31 2015
2226 36569800 Nov  5 14:52:32 2015
2227 36718096 Nov  5 14:52:33 2015
2228 36833896 Nov  5 14:52:34 2015
2229 36910400 Nov  5 14:52:35 2015
2230 37056204 Nov  5 14:52:36 2015
2231 37146700 Nov  5 14:52:37 2015
2232 37310800 Nov  5 14:52:38 2015
2233 37392000 Nov  5 14:52:39 2015
2234 37475800 Nov  5 14:52:40 2015
2235 37560000 Nov  5 14:52:41 2015
2236 37674000 Nov  5 14:52:42 2015
2237 37722400 Nov  5 14:52:43 2015
2238 37777500 Nov  5 14:52:44 2015
2239 37887400 Nov  5 14:52:45 2015
2240 37908600 Nov  5 14:52:46 2015
2241 37976100 Nov  5 14:52:47 2015
2242 38081096 Nov  5 14:52:48 2015
2243 38214900 Nov  5 14:52:49 2015
2244 38339700 Nov  5 14:52:50 2015
2245 38512996 Nov  5 14:52:51 2015
2246 38655400 Nov  5 14:52:51 2015
2247 38765700 Nov  5 14:52:53 2015
2248 38879896 Nov  5 14:52:53 2015
2249 38982896 Nov  5 14:52:54 2015
2250 39125804 Nov  5 14:52:55 2015
2251 39271400 Nov  5 14:52:56 2015
2252 39450304 Nov  5 14:52:57 2015
2253 39595800 Nov  5 14:52:58 2015
2254 39709400 Nov  5 14:52:59 2015
2255 39972600 Nov  5 14:53:00 2015
2256 39841500 Nov  5 14:53:01 2015
2257 40092196 Nov  5 14:53:02 2015
2258 40154204 Nov  5 14:53:03 2015
2259 40256900 Nov  5 14:53:04 2015
2260 40404900 Nov  5 14:53:05 2015
2261 40575704 Nov  5 14:53:06 2015
2262 40738200 Nov  5 14:53:07 2015
2263 40771304 Nov  5 14:53:08 2015
2264 40830700 Nov  5 14:53:09 2015
2265 40878700 Nov  5 14:53:10 2015
2266 40893900 Nov  5 14:53:11 2015
2267 40977400 Nov  5 14:53:12 2015
2268 41043900 Nov  5 14:53:13 2015
2269 41123000 Nov  5 14:53:14 2015
2270 41323700 Nov  5 14:53:15 2015
2271 41483196 Nov  5 14:53:16 2015
2272 41689496 Nov  5 14:53:17 2015
2273 41783600 Nov  5 14:53:18 2015
2274 41955304 Nov  5 14:53:19 2015
2275 42098600 Nov  5 14:53:20 2015
2276 42234496 Nov  5 14:53:21 2015
2277 42396900 Nov  5 14:53:22 2015
2278 42498196 Nov  5 14:53:23 2015
2279 42627796 Nov  5 14:53:24 2015
2280 42736896 Nov  5 14:53:25 2015
2281 42880596 Nov  5 14:53:26 2015
2282 43016100 Nov  5 14:53:27 2015
2283 43200000 Nov  5 14:53:28 2015
2284 43299400 Nov  5 14:53:28 2015
2285 43431100 Nov  5 14:53:30 2015
2286 43564804 Nov  5 14:53:30 2015
2287 43700704 Nov  5 14:53:31 2015
2288 43855704 Nov  5 14:53:32 2015
2289 43944708 Nov  5 14:53:33 2015
2290 44105304 Nov  5 14:53:34 2015
2291 44230100 Nov  5 14:53:35 2015
2292 44329700 Nov  5 14:53:36 2015
2293 44416100 Nov  5 14:53:37 2015
2294 44519800 Nov  5 14:53:38 2015
2295 44618700 Nov  5 14:53:39 2015
2296 44793500 Nov  5 14:53:40 2015
2297 44951704 Nov  5 14:53:41 2015
2298 45160104 Nov  5 14:53:42 2015
2299 45286196 Nov  5 14:53:43 2015
2300 45386700 Nov  5 14:53:44 2015
2301 45626696 Nov  5 14:53:45 2015
2302 45784100 Nov  5 14:53:46 2015
2303 45955204 Nov  5 14:53:47 2015
2304 46059500 Nov  5 14:53:48 2015
2305 46161504 Nov  5 14:53:49 2015
2306 46252700 Nov  5 14:53:50 2015
2307 46396400 Nov  5 14:53:51 2015
2308 46443900 Nov  5 14:53:52 2015
2309 46765704 Nov  5 14:53:53 2015
2310 46980500 Nov  5 14:53:54 2015
2311 47095200 Nov  5 14:53:55 2015
2312 47169600 Nov  5 14:53:56 2015
2313 47289796 Nov  5 14:53:57 2015
2314 47400096 Nov  5 14:53:58 2015
2315 47471996 Nov  5 14:53:59 2015
2316 47460500 Nov  5 14:54:00 2015
2317 47519396 Nov  5 14:54:01 2015
2318 47605100 Nov  5 14:54:02 2015
2319 47752700 Nov  5 14:54:03 2015
2320 47891596 Nov  5 14:54:04 2015
2321 48052804 Nov  5 14:54:05 2015
2322 48147708 Nov  5 14:54:06 2015
2323 48227100 Nov  5 14:54:06 2015
2324 48299500 Nov  5 14:54:08 2015
2325 48460804 Nov  5 14:54:08 2015
2326 48472100 Nov  5 14:54:09 2015
2327 48510304 Nov  5 14:54:10 2015
2328 48636900 Nov  5 14:54:11 2015
2329 48699500 Nov  5 14:54:12 2015
2330 48811100 Nov  5 14:54:13 2015
2331 48933900 Nov  5 14:54:14 2015
2332 49064304 Nov  5 14:54:15 2015
2333 49206500 Nov  5 14:54:16 2015
2334 49405404 Nov  5 14:54:17 2015
2335 49648804 Nov  5 14:54:18 2015
2336 49770404 Nov  5 14:54:19 2015
2337 49935804 Nov  5 14:54:20 2015
2338 50205604 Nov  5 14:54:21 2015
2339 50510600 Nov  5 14:54:22 2015
2340 50734300 Nov  5 14:54:23 2015
2341 51032696 Nov  5 14:54:24 2015
2342 51262800 Nov  5 14:54:25 2015
2343 51530800 Nov  5 14:54:26 2015
2344 51760200 Nov  5 14:54:27 2015
2345 51962100 Nov  5 14:54:28 2015
2346 52048804 Nov  5 14:54:29 2015
2347 52149700 Nov  5 14:54:30 2015
2348 52253000 Nov  5 14:54:31 2015
2349 52335600 Nov  5 14:54:32 2015
2350 52558204 Nov  5 14:54:33 2015
2351 52571100 Nov  5 14:54:34 2015
2352 52730700 Nov  5 14:54:35 2015
2353 52859796 Nov  5 14:54:36 2015
2354 53020900 Nov  5 14:54:37 2015
2355 53126300 Nov  5 14:54:38 2015
2356 53234800 Nov  5 14:54:39 2015
2357 53303704 Nov  5 14:54:40 2015
2358 53290300 Nov  5 14:54:41 2015
2359 53393904 Nov  5 14:54:42 2015
2360 53558308 Nov  5 14:54:42 2015
2361 53807600 Nov  5 14:54:44 2015
2362 53972904 Nov  5 14:54:44 2015
2363 54050704 Nov  5 14:54:45 2015
2364 54133800 Nov  5 14:54:46 2015
2365 54241804 Nov  5 14:54:47 2015
2366 54273400 Nov  5 14:54:48 2015
2367 54339900 Nov  5 14:54:49 2015
2368 54436900 Nov  5 14:54:50 2015
2369 54446804 Nov  5 14:54:51 2015
2370 54532400 Nov  5 14:54:52 2015
2371 54640304 Nov  5 14:54:53 2015
2372 54730900 Nov  5 14:54:54 2015
2373 54885000 Nov  5 14:54:55 2015
2374 54944604 Nov  5 14:54:56 2015
2375 55091500 Nov  5 14:54:57 2015
2376 55221000 Nov  5 14:54:58 2015
2377 55277500 Nov  5 14:54:59 2015
2378 55424000 Nov  5 14:55:00 2015
2379 55575504 Nov  5 14:55:01 2015
2380 55658604 Nov  5 14:55:02 2015
2381 55832696 Nov  5 14:55:03 2015
2382 56058504 Nov  5 14:55:04 2015
2383 56252400 Nov  5 14:55:05 2015
2384 56393400 Nov  5 14:55:06 2015
2385 56665300 Nov  5 14:55:07 2015
2386 56938300 Nov  5 14:55:08 2015
2387 57220696 Nov  5 14:55:09 2015
2388 57587800 Nov  5 14:55:10 2015
2389 57940200 Nov  5 14:55:11 2015
2390 58271004 Nov  5 14:55:12 2015
2391 58503004 Nov  5 14:55:13 2015
2392 58691804 Nov  5 14:55:14 2015
2393 58762804 Nov  5 14:55:15 2015
2394 58905204 Nov  5 14:55:16 2015
2395 59043804 Nov  5 14:55:17 2015
2396 59199100 Nov  5 14:55:18 2015
2397 59399600 Nov  5 14:55:19 2015
2398 59612900 Nov  5 14:55:19 2015
2399 59847204 Nov  5 14:55:20 2015
2400 59905004 Nov  5 14:55:21 2015
2401 59996100 Nov  5 14:55:22 2015
2402 60125604 Nov  5 14:55:23 2015
2403 60199900 Nov  5 14:55:24 2015
2404 60409196 Nov  5 14:55:25 2015
2405 60532500 Nov  5 14:55:26 2015
2406 60657600 Nov  5 14:55:27 2015
2407 60834800 Nov  5 14:55:28 2015
2408 60980000 Nov  5 14:55:29 2015
