           0.75      -0.137173       -1.03759       -2.62975
       0.751925      -0.135178        -1.0352       -2.61829
        0.75385      -0.133187       -1.03281       -2.60692
       0.755775      -0.131201       -1.03044       -2.59564
         0.7577       -0.12922       -1.02807       -2.58444
       0.759625      -0.127243       -1.02571       -2.57333
        0.76155      -0.125271       -1.02336        -2.5623
       0.763475      -0.123303       -1.02102       -2.55136
         0.7654       -0.12134       -1.01869        -2.5405
       0.767325      -0.119381       -1.01636       -2.52973
        0.76925      -0.117427       -1.01405       -2.51903
       0.771175      -0.115477       -1.01174       -2.50842
         0.7731      -0.113532       -1.00944       -2.49788
       0.775025      -0.111591       -1.00715       -2.48742
        0.77695      -0.109654       -1.00487       -2.47704
       0.778875      -0.107722       -1.00259       -2.46674
         0.7808      -0.105794       -1.00033       -2.45652
       0.782725      -0.103871      -0.998068       -2.44637
        0.78465      -0.101952      -0.995817       -2.43629
       0.786575      -0.100037      -0.993574       -2.42629
         0.7885     -0.0981266      -0.991339       -2.41637
       0.790425     -0.0962204      -0.989112       -2.40651
        0.79235     -0.0943185      -0.986892       -2.39673
       0.794275     -0.0924208       -0.98468       -2.38702
         0.7962     -0.0905274      -0.982475       -2.37738
       0.798125     -0.0886383      -0.980277       -2.36781
        0.80005     -0.0867534      -0.978087       -2.35831
       0.801975     -0.0848727      -0.975905       -2.34888
         0.8039     -0.0829961      -0.973729       -2.33952
       0.805825     -0.0811238      -0.971561       -2.33022
        0.80775     -0.0792556        -0.9694       -2.32099
       0.809675     -0.0773916      -0.967245       -2.31183
         0.8116     -0.0755317      -0.965098       -2.30273
       0.813525      -0.073676      -0.962958        -2.2937
        0.81545     -0.0718243      -0.960825       -2.28473
       0.817375     -0.0699768      -0.958698       -2.27582
         0.8193     -0.0681333      -0.956578       -2.26698
       0.821225      -0.066294      -0.954465        -2.2582
        0.82315     -0.0644586      -0.952359       -2.24948
       0.825075     -0.0626274      -0.950259       -2.24082
          0.827     -0.0608001      -0.948166       -2.23223
       0.828925     -0.0589769      -0.946079       -2.22369
        0.83085     -0.0571577      -0.943999       -2.21521
       0.832775     -0.0553425      -0.941925       -2.20679
         0.8347     -0.0535313      -0.939857       -2.19843
       0.836625     -0.0517241      -0.937796       -2.19013
        0.83855     -0.0499208      -0.935741       -2.18189
       0.840475     -0.0481215      -0.933692        -2.1737
         0.8424     -0.0463261      -0.931649       -2.16557
       0.844325     -0.0445346      -0.929612       -2.15749
        0.84625     -0.0427471      -0.927582       -2.14947
       0.848175     -0.0409634      -0.925557        -2.1415
         0.8501     -0.0391837      -0.923538       -2.13359
       0.852025     -0.0374078      -0.921525       -2.12573
        0.85395     -0.0356358      -0.919518       -2.11793
       0.855875     -0.0338676      -0.917517       -2.11018
         0.8578     -0.0321033      -0.915521       -2.10248
       0.859725     -0.0303429      -0.913531       -2.09483
        0.86165     -0.0285862      -0.911547       -2.08723
       0.863575     -0.0268334      -0.909568       -2.07969
         0.8655     -0.0250844      -0.907595       -2.07219
       0.867425     -0.0233392      -0.905628       -2.06474
        0.86935     -0.0215977      -0.903666       -2.05735
       0.871275     -0.0198601      -0.901709          -2.05
         0.8732     -0.0181262      -0.899758        -2.0427
       0.875125      -0.016396      -0.897812       -2.03545
        0.87705     -0.0146696      -0.895871       -2.02825
       0.878975     -0.0129469      -0.893935       -2.02109
         0.8809     -0.0112279      -0.892005       -2.01399
       0.882825    -0.00951267       -0.89008       -2.00692
        0.88475    -0.00780111       -0.88816       -1.99991
       0.886675    -0.00609325      -0.886245       -1.99294
         0.8886    -0.00438906      -0.884335       -1.98601
       0.890525    -0.00268855      -0.882431       -1.97913
        0.89245   -0.000991703      -0.880531        -1.9723
       0.894375    0.000701494      -0.878636       -1.96551
         0.8963     0.00239105      -0.876746       -1.95876
       0.898225     0.00407697      -0.874861       -1.95205
        0.90015     0.00575926       -0.87298       -1.94539
       0.902075     0.00743795      -0.871105       -1.93877
          0.904     0.00911302      -0.869234        -1.9322
       0.905925      0.0107845      -0.867368       -1.92566
        0.90785      0.0124524      -0.865506       -1.91917
       0.909775      0.0141167      -0.863649       -1.91272
         0.9117      0.0157774      -0.861797        -1.9063
       0.913625      0.0174346      -0.859949       -1.89993
        0.91555      0.0190882      -0.858106        -1.8936
       0.917475      0.0207383      -0.856267       -1.88731
         0.9194      0.0223849      -0.854433       -1.88106
       0.921325      0.0240279      -0.852603       -1.87485
        0.92325      0.0256674      -0.850778       -1.86867
       0.925175      0.0273034      -0.848956       -1.86254
         0.9271      0.0289359       -0.84714       -1.85644
       0.929025      0.0305649      -0.845327       -1.85038
        0.93095      0.0321904      -0.843519       -1.84436
       0.932875      0.0338124      -0.841715       -1.83837
         0.9348       0.035431      -0.839915       -1.83242
       0.936725      0.0370461      -0.838119       -1.82651
        0.93865      0.0386578      -0.836328       -1.82064
       0.940575       0.040266       -0.83454        -1.8148
         0.9425      0.0418707      -0.832757       -1.80899
       0.944425      0.0434721      -0.830977       -1.80322
        0.94635        0.04507      -0.829202       -1.79749
       0.948275      0.0466645       -0.82743       -1.79179
         0.9502      0.0482556      -0.825663       -1.78613
       0.952125      0.0498433      -0.823899        -1.7805
        0.95405      0.0514276      -0.822139        -1.7749
       0.955975      0.0530086      -0.820383       -1.76934
         0.9579      0.0545861      -0.818631       -1.76381
       0.959825      0.0561603      -0.816883       -1.75831
        0.96175      0.0577311      -0.815138       -1.75285
       0.963675      0.0592986      -0.813397       -1.74741
         0.9656      0.0608627       -0.81166       -1.74201
       0.967525      0.0624235      -0.809927       -1.73665
