0    1.25709e-05    2.63302e+17         133.97
    5.53796e-13    1.43797e-05    2.63302e+17         133.97
    1.10759e-12    1.58212e-05    2.63302e+17         133.97
    1.98231e-12     1.7672e-05    2.63302e+17         133.97
    2.85703e-12    1.91998e-05    2.63302e+17         133.97
    4.51003e-12    2.15611e-05    2.63302e+17         133.97
    6.16302e-12    2.34946e-05    2.63302e+17         133.97
    8.99705e-12    2.62167e-05    2.63302e+17         133.97
    1.18311e-11    2.84672e-05    2.63302e+17         133.97
    1.68385e-11    3.17455e-05    2.63302e+17         133.97
    2.18459e-11    3.44585e-05    2.63302e+17         133.97
    3.04246e-11    3.83047e-05    2.63302e+17         133.97
    3.90033e-11    4.15032e-05    2.63302e+17         133.97
    5.37166e-11    4.60586e-05    2.63302e+17         133.97
    6.84298e-11    4.98566e-05    2.63302e+17         133.97
    9.32807e-11    5.52016e-05    2.63302e+17         133.97
    1.18132e-10    5.96737e-05    2.63302e+17         133.97
     1.5989e-10    6.59549e-05    2.63302e+17         133.97
    2.01648e-10    7.12247e-05    2.63302e+17         133.97
    2.71082e-10     7.8571e-05    2.63302e+17         133.97
    3.40516e-10    8.47527e-05    2.63302e+17         133.97
    4.55244e-10    9.33405e-05    2.63302e+17         133.97
    5.69971e-10    0.000100585    2.63302e+17         133.97
    7.57951e-10    0.000110593    2.63302e+17         133.97
     9.4593e-10    0.000119058    2.63302e+17         133.97
    1.25204e-09    0.000130708    2.63302e+17         133.97
    1.55816e-09    0.000140586    2.63302e+17         133.97
    2.05309e-09    0.000154117    2.63302e+17         133.97
    2.54803e-09    0.000165615    2.63302e+17         133.97
     3.3438e-09    0.000181313    2.63302e+17         133.97
    4.13956e-09    0.000194682    2.63302e+17         133.97
    5.41107e-09    0.000212859    2.63302e+17         133.97
    6.68258e-09    0.000228371    2.63302e+17         133.97
    8.70428e-09    0.000249401    2.63302e+17         133.97
     1.0726e-08     0.00026738    2.63302e+17         133.97
    1.39228e-08    0.000291668    2.63302e+17         133.97
    1.71197e-08    0.000312471    2.63302e+17         133.97
     2.2154e-08    0.000340507    2.63302e+17         133.97
    2.71883e-08    0.000364559    2.63302e+17         133.97
    3.50764e-08    0.000375951    2.63302e+17         133.97
    4.18338e-08    0.000402439    2.63302e+17         133.97
    5.22918e-08    0.000437629    2.63302e+17         133.97
    6.27498e-08    0.000467919    2.63302e+17         133.97
    7.92747e-08     0.00048241    2.63302e+17         133.97
    9.28633e-08    0.000514861    2.63302e+17         133.97
    1.16007e-07    0.000531598    2.63302e+17         133.97
    1.34017e-07    0.000567038    2.63302e+17         133.97
      1.652e-07    0.000585624    2.63302e+17         133.97
    1.88878e-07    0.000624057    2.63302e+17         133.97
    2.32074e-07    0.000645287    2.63302e+17         133.97
    2.63415e-07    0.000687213    2.63302e+17         133.97
    3.22718e-07    0.000711227    2.63302e+17         133.97
    3.64169e-07    0.000756905    2.63302e+17         133.97
    4.47577e-07    0.000784699    2.63302e+17         133.97
      5.029e-07      0.0008348    2.63302e+17         133.97
    6.18038e-07    0.000866308    2.63302e+17         133.97
    6.91673e-07    0.000921056    2.63302e+17         133.97
    8.63043e-07    0.000959431    2.63302e+17         133.97
    9.64387e-07     0.00102082    2.63302e+17         133.97
    1.16376e-06     0.00105737    2.63302e+17         133.97
    1.29111e-06     0.00112112    2.63302e+17         133.97
    1.53616e-06     0.00115846    2.63302e+17         133.97
    1.69828e-06     0.00122618    2.63302e+17         133.97
    1.97726e-06     0.00126187    2.63302e+17         133.97
    2.17878e-06     0.00133297    2.63302e+17         133.97
    2.50325e-06     0.00143364    2.63302e+17         133.97
    2.82771e-06     0.00152187    2.63302e+17         133.97
    3.52222e-06     0.00157907    2.63302e+17         133.97
    3.92229e-06     0.00166914    2.63302e+17         133.97
    4.54984e-06     0.00179345    2.63302e+17         133.97
     5.1774e-06     0.00190257    2.63302e+17         133.97
    6.33801e-06     0.00196404    2.63302e+17         133.97
     7.0546e-06     0.00206871    2.63302e+17         133.97
    8.09348e-06     0.00220388    2.63302e+17         133.97
    9.64225e-06     0.00226529    2.63302e+17         133.97
    1.06906e-05     0.00238066    2.63302e+17         133.97
    1.21704e-05     0.00252662    2.63302e+17         133.97
    1.49559e-05     0.00261022    2.63302e+17         133.97
    1.65693e-05     0.00274391    2.63302e+17         133.97
    1.87954e-05     0.00290936    2.63302e+17         133.97
    2.24457e-05     0.00299236    2.63302e+17         133.97
    2.47654e-05     0.00313895    2.63302e+17         133.97
    2.70852e-05     0.00327299    2.63302e+17         133.97
    3.03874e-05     0.00344671    2.63302e+17         133.97
    3.36896e-05     0.00360449    2.63302e+17         133.97
    3.69918e-05     0.00374955    2.63302e+17         133.97
    4.17529e-05     0.00394078    2.63302e+17         133.97
     4.6514e-05     0.00411507    2.63302e+17         133.97
    5.12751e-05     0.00427572    2.63302e+17         133.97
    5.81369e-05     0.00448796    2.63302e+17         133.97
    6.49987e-05     0.00468182    2.63302e+17         133.97
    7.18605e-05     0.00486084    2.63302e+17         133.97
    8.17054e-05     0.00509671    2.63302e+17         133.97
    9.15503e-05     0.00531256    2.63302e+17         133.97
    0.000101395     0.00551216    2.63302e+17         133.97
    0.000115446      0.0057742    2.63302e+17         133.97
    0.000129497     0.00601439    2.63302e+17         133.97
    0.000143548      0.0062368    2.63302e+17         133.97
    0.000163501     0.00652771    2.63302e+17         133.97
    0.000183454     0.00679478    2.63302e+17         133.97
    0.000203406     0.00704235    2.63302e+17         133.97
    0.000231608      0.0073651    2.63302e+17         133.97
    0.000259809      0.0076618    2.63302e+17         133.97
